,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
29,0.626,0.733,9,-6.221,0,0.0747,0.142,0.0,0.085,0.189,122.067,audio_features,68HbVtMFtAhfXw3Y27WOZu,spotify:track:68HbVtMFtAhfXw3Y27WOZu,https://api.spotify.com/v1/tracks/68HbVtMFtAhfXw3Y27WOZu,https://api.spotify.com/v1/audio-analysis/68HbVtMFtAhfXw3Y27WOZu,176733,4
30,0.498,0.735,0,-7.135,1,0.0518,0.315,0.0,0.848,0.293,79.972,audio_features,2wZBb1r0BYixj88W9VsrTl,spotify:track:2wZBb1r0BYixj88W9VsrTl,https://api.spotify.com/v1/tracks/2wZBb1r0BYixj88W9VsrTl,https://api.spotify.com/v1/audio-analysis/2wZBb1r0BYixj88W9VsrTl,267547,4
31,0.454,0.207,11,-14.445,0,0.0382,0.891,0.0334,0.101,0.337,82.081,audio_features,2ww6vlXkh2Ntw3pZwtqnHj,spotify:track:2ww6vlXkh2Ntw3pZwtqnHj,https://api.spotify.com/v1/tracks/2ww6vlXkh2Ntw3pZwtqnHj,https://api.spotify.com/v1/audio-analysis/2ww6vlXkh2Ntw3pZwtqnHj,300187,4
32,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,6xAk6hXb4VUC1qgfFdGQbg,spotify:track:6xAk6hXb4VUC1qgfFdGQbg,https://api.spotify.com/v1/tracks/6xAk6hXb4VUC1qgfFdGQbg,https://api.spotify.com/v1/audio-analysis/6xAk6hXb4VUC1qgfFdGQbg,173325,4
33,0.545,0.128,0,-13.163,1,0.0393,0.943,0.0225,0.0987,0.327,119.044,audio_features,0HaDqyNg9LoZZ7Zli1uhzL,spotify:track:0HaDqyNg9LoZZ7Zli1uhzL,https://api.spotify.com/v1/tracks/0HaDqyNg9LoZZ7Zli1uhzL,https://api.spotify.com/v1/audio-analysis/0HaDqyNg9LoZZ7Zli1uhzL,125440,4
34,0.61,0.637,0,-6.574,1,0.0238,0.0682,6.12e-06,0.284,0.609,79.955,audio_features,5cwN1htZyoWqZCc33f3RfE,spotify:track:5cwN1htZyoWqZCc33f3RfE,https://api.spotify.com/v1/tracks/5cwN1htZyoWqZCc33f3RfE,https://api.spotify.com/v1/audio-analysis/5cwN1htZyoWqZCc33f3RfE,232200,4
35,0.311,0.984,6,-1.434,1,0.142,2.3e-05,0.0296,0.0836,0.351,179.175,audio_features,5fJ7aCs7V78bU3FEnBSYWs,spotify:track:5fJ7aCs7V78bU3FEnBSYWs,https://api.spotify.com/v1/tracks/5fJ7aCs7V78bU3FEnBSYWs,https://api.spotify.com/v1/audio-analysis/5fJ7aCs7V78bU3FEnBSYWs,154813,4
36,0.524,0.446,8,-7.823,0,0.0275,0.688,0.000745,0.101,0.272,97.856,audio_features,03CMUlyOZzrNXJnb8Vzm4l,spotify:track:03CMUlyOZzrNXJnb8Vzm4l,https://api.spotify.com/v1/tracks/03CMUlyOZzrNXJnb8Vzm4l,https://api.spotify.com/v1/audio-analysis/03CMUlyOZzrNXJnb8Vzm4l,265773,4
37,0.779,0.51,4,-8.095,0,0.362,0.609,0.468,0.133,0.689,169.994,audio_features,1OIZBoGN33Y1hDdkzo21Hp,spotify:track:1OIZBoGN33Y1hDdkzo21Hp,https://api.spotify.com/v1/tracks/1OIZBoGN33Y1hDdkzo21Hp,https://api.spotify.com/v1/audio-analysis/1OIZBoGN33Y1hDdkzo21Hp,217253,4
38,0.61,0.594,4,-10.927,1,0.0725,0.0219,0.00127,0.0592,0.798,147.512,audio_features,1GeId1N0DtmTpIfwr9aNQR,spotify:track:1GeId1N0DtmTpIfwr9aNQR,https://api.spotify.com/v1/tracks/1GeId1N0DtmTpIfwr9aNQR,https://api.spotify.com/v1/audio-analysis/1GeId1N0DtmTpIfwr9aNQR,227133,4
39,0.745,0.604,7,-9.311,1,0.0949,0.00254,0.0492,0.116,0.648,96.514,audio_features,1d0RJmZXAncCnTYHFlhaj4,spotify:track:1d0RJmZXAncCnTYHFlhaj4,https://api.spotify.com/v1/tracks/1d0RJmZXAncCnTYHFlhaj4,https://api.spotify.com/v1/audio-analysis/1d0RJmZXAncCnTYHFlhaj4,189667,4
40,0.616,0.776,9,-7.929,1,0.0366,0.0214,0.0,0.178,0.731,149.017,audio_features,6aLCZUnreez0cBOjKNeLDH,spotify:track:6aLCZUnreez0cBOjKNeLDH,https://api.spotify.com/v1/tracks/6aLCZUnreez0cBOjKNeLDH,https://api.spotify.com/v1/audio-analysis/6aLCZUnreez0cBOjKNeLDH,198867,4
41,0.654,0.799,0,-6.92,1,0.0501,0.0706,0.0,0.0844,0.755,133.731,audio_features,124Y9LPRCAz3q2OP0iCvcJ,spotify:track:124Y9LPRCAz3q2OP0iCvcJ,https://api.spotify.com/v1/tracks/124Y9LPRCAz3q2OP0iCvcJ,https://api.spotify.com/v1/audio-analysis/124Y9LPRCAz3q2OP0iCvcJ,199733,4
42,0.9,0.538,7,-7.879,1,0.0343,0.229,0.843,0.287,0.713,95.508,audio_features,4j4pPKE3xAblPIbhxScC1j,spotify:track:4j4pPKE3xAblPIbhxScC1j,https://api.spotify.com/v1/tracks/4j4pPKE3xAblPIbhxScC1j,https://api.spotify.com/v1/audio-analysis/4j4pPKE3xAblPIbhxScC1j,173693,4
43,0.563,0.408,4,-8.972,1,0.0365,0.838,1.04e-05,0.108,0.234,146.908,audio_features,35rf8iduzQ7vd8hFbDlv0o,spotify:track:35rf8iduzQ7vd8hFbDlv0o,https://api.spotify.com/v1/tracks/35rf8iduzQ7vd8hFbDlv0o,https://api.spotify.com/v1/audio-analysis/35rf8iduzQ7vd8hFbDlv0o,169693,4
44,0.597,0.549,1,-10.253,1,0.0586,0.651,1.47e-05,0.0991,0.204,122.801,audio_features,1Yxbxg5R6dQcYmOdjvlXP0,spotify:track:1Yxbxg5R6dQcYmOdjvlXP0,https://api.spotify.com/v1/tracks/1Yxbxg5R6dQcYmOdjvlXP0,https://api.spotify.com/v1/audio-analysis/1Yxbxg5R6dQcYmOdjvlXP0,291596,4
45,0.603,0.868,11,-7.891,0,0.0887,0.0136,7.04e-06,0.0767,0.68,131.519,audio_features,3XBPCbTU9rSGuyuK7Xbj4B,spotify:track:3XBPCbTU9rSGuyuK7Xbj4B,https://api.spotify.com/v1/tracks/3XBPCbTU9rSGuyuK7Xbj4B,https://api.spotify.com/v1/audio-analysis/3XBPCbTU9rSGuyuK7Xbj4B,155720,4
46,0.497,0.738,5,-4.09,1,0.0396,0.00128,0.653,0.0725,0.599,129.078,audio_features,6B182GP3TvEfmgUoIMVUSJ,spotify:track:6B182GP3TvEfmgUoIMVUSJ,https://api.spotify.com/v1/tracks/6B182GP3TvEfmgUoIMVUSJ,https://api.spotify.com/v1/audio-analysis/6B182GP3TvEfmgUoIMVUSJ,215827,4
47,0.178,0.981,4,-1.743,0,0.162,0.704,7.45e-05,0.854,0.369,88.21,audio_features,6YK2tAEYnHgYkkC6TSziqM,spotify:track:6YK2tAEYnHgYkkC6TSziqM,https://api.spotify.com/v1/tracks/6YK2tAEYnHgYkkC6TSziqM,https://api.spotify.com/v1/audio-analysis/6YK2tAEYnHgYkkC6TSziqM,110093,4
48,0.324,0.427,9,-9.108,1,0.0271,0.291,4.5e-05,0.145,0.0389,137.299,audio_features,67DoMEUfkR2EuI1wVFqkGQ,spotify:track:67DoMEUfkR2EuI1wVFqkGQ,https://api.spotify.com/v1/tracks/67DoMEUfkR2EuI1wVFqkGQ,https://api.spotify.com/v1/audio-analysis/67DoMEUfkR2EuI1wVFqkGQ,191366,4
49,0.427,0.965,0,-4.282,1,0.15,0.00404,0.00472,0.369,0.0654,131.948,audio_features,5tryzDT3iMMcONq3YHWgC9,spotify:track:5tryzDT3iMMcONq3YHWgC9,https://api.spotify.com/v1/tracks/5tryzDT3iMMcONq3YHWgC9,https://api.spotify.com/v1/audio-analysis/5tryzDT3iMMcONq3YHWgC9,240760,4
50,0.352,0.894,9,-6.463,1,0.302,0.0142,0.681,0.1,0.161,148.33,audio_features,50SlUsduTdMTgpitQtv26O,spotify:track:50SlUsduTdMTgpitQtv26O,https://api.spotify.com/v1/tracks/50SlUsduTdMTgpitQtv26O,https://api.spotify.com/v1/audio-analysis/50SlUsduTdMTgpitQtv26O,314493,4
51,0.533,0.971,7,-2.839,1,0.115,0.00234,0.518,0.0608,0.773,143.723,audio_features,2NjbIZpz7YMyo8s0hgheqD,spotify:track:2NjbIZpz7YMyo8s0hgheqD,https://api.spotify.com/v1/tracks/2NjbIZpz7YMyo8s0hgheqD,https://api.spotify.com/v1/audio-analysis/2NjbIZpz7YMyo8s0hgheqD,109800,4
52,0.473,0.958,4,-4.373,1,0.149,0.000327,0.00419,0.042,0.242,139.908,audio_features,0EJHhccadE8UvdZ5wGI1SN,spotify:track:0EJHhccadE8UvdZ5wGI1SN,https://api.spotify.com/v1/tracks/0EJHhccadE8UvdZ5wGI1SN,https://api.spotify.com/v1/audio-analysis/0EJHhccadE8UvdZ5wGI1SN,155320,4
53,0.547,0.979,7,-5.576,1,0.0908,0.00218,0.0106,0.328,0.335,134.594,audio_features,2Ff1bfQkF1nmjOETYLQZsL,spotify:track:2Ff1bfQkF1nmjOETYLQZsL,https://api.spotify.com/v1/tracks/2Ff1bfQkF1nmjOETYLQZsL,https://api.spotify.com/v1/audio-analysis/2Ff1bfQkF1nmjOETYLQZsL,216173,4
54,0.555,0.146,11,-16.991,0,0.0986,0.662,0.0,0.234,0.189,124.208,audio_features,5piIwdQnqzbAv7wU7nNkQc,spotify:track:5piIwdQnqzbAv7wU7nNkQc,https://api.spotify.com/v1/tracks/5piIwdQnqzbAv7wU7nNkQc,https://api.spotify.com/v1/audio-analysis/5piIwdQnqzbAv7wU7nNkQc,184126,4
55,0.4,0.633,2,-7.095,1,0.0386,0.0444,0.0848,0.119,0.401,147.557,audio_features,61euvkLWDQdHRSl1VmPCVP,spotify:track:61euvkLWDQdHRSl1VmPCVP,https://api.spotify.com/v1/tracks/61euvkLWDQdHRSl1VmPCVP,https://api.spotify.com/v1/audio-analysis/61euvkLWDQdHRSl1VmPCVP,234013,4
56,0.426,0.958,2,-6.319,1,0.0453,0.000182,0.00866,0.353,0.771,130.062,audio_features,4hNVjaMGvKgAK41O9tQoNn,spotify:track:4hNVjaMGvKgAK41O9tQoNn,https://api.spotify.com/v1/tracks/4hNVjaMGvKgAK41O9tQoNn,https://api.spotify.com/v1/audio-analysis/4hNVjaMGvKgAK41O9tQoNn,163133,4
57,0.517,0.576,8,-14.341,1,0.04,0.0124,0.692,0.787,0.431,88.034,audio_features,1AH74ooBLeL0Zug6p4PBig,spotify:track:1AH74ooBLeL0Zug6p4PBig,https://api.spotify.com/v1/tracks/1AH74ooBLeL0Zug6p4PBig,https://api.spotify.com/v1/audio-analysis/1AH74ooBLeL0Zug6p4PBig,261947,4
58,0.328,0.439,9,-8.991,1,0.0344,0.157,0.000119,0.123,0.086,123.582,audio_features,0VbLcxrynVHddrt7sN9jsI,spotify:track:0VbLcxrynVHddrt7sN9jsI,https://api.spotify.com/v1/tracks/0VbLcxrynVHddrt7sN9jsI,https://api.spotify.com/v1/audio-analysis/0VbLcxrynVHddrt7sN9jsI,259361,4
59,0.409,0.595,5,-8.845,1,0.177,0.00997,3.6e-05,0.233,0.152,93.48,audio_features,1pyljdnXoCMK6KBchy8WCk,spotify:track:1pyljdnXoCMK6KBchy8WCk,https://api.spotify.com/v1/tracks/1pyljdnXoCMK6KBchy8WCk,https://api.spotify.com/v1/audio-analysis/1pyljdnXoCMK6KBchy8WCk,180442,3
60,0.731,0.712,7,-6.938,0,0.0634,0.0841,0.0353,0.0913,0.847,76.503,audio_features,6d15UEB74JSsEL9frcH3UU,spotify:track:6d15UEB74JSsEL9frcH3UU,https://api.spotify.com/v1/tracks/6d15UEB74JSsEL9frcH3UU,https://api.spotify.com/v1/audio-analysis/6d15UEB74JSsEL9frcH3UU,204040,4
61,0.568,0.982,5,-2.057,1,0.153,0.00336,0.000215,0.139,0.311,111.755,audio_features,4yD1OINBnOGvoFQigH8bLR,spotify:track:4yD1OINBnOGvoFQigH8bLR,https://api.spotify.com/v1/tracks/4yD1OINBnOGvoFQigH8bLR,https://api.spotify.com/v1/audio-analysis/4yD1OINBnOGvoFQigH8bLR,90480,4
62,0.399,0.844,11,-3.867,1,0.0362,0.00704,0.949,0.124,0.787,68.934,audio_features,6lFWke0GMhVjLl4edM4Jep,spotify:track:6lFWke0GMhVjLl4edM4Jep,https://api.spotify.com/v1/tracks/6lFWke0GMhVjLl4edM4Jep,https://api.spotify.com/v1/audio-analysis/6lFWke0GMhVjLl4edM4Jep,154800,4
63,0.608,0.856,11,-5.338,0,0.0355,0.00551,0.00749,0.321,0.852,97.002,audio_features,3HqkmwPjEnEW6PXxbuonAK,spotify:track:3HqkmwPjEnEW6PXxbuonAK,https://api.spotify.com/v1/tracks/3HqkmwPjEnEW6PXxbuonAK,https://api.spotify.com/v1/audio-analysis/3HqkmwPjEnEW6PXxbuonAK,191987,4
64,0.618,0.538,2,-5.828,0,0.0319,0.0249,1.37e-05,0.352,0.308,79.925,audio_features,4ESrHOeoOxvGSx9yLgM2aQ,spotify:track:4ESrHOeoOxvGSx9yLgM2aQ,https://api.spotify.com/v1/tracks/4ESrHOeoOxvGSx9yLgM2aQ,https://api.spotify.com/v1/audio-analysis/4ESrHOeoOxvGSx9yLgM2aQ,221840,4
65,0.677,0.281,10,-13.244,1,0.0648,0.737,0.012,0.0762,0.0772,100.997,audio_features,6wTZv8fxGUXrQdDy15iyaY,spotify:track:6wTZv8fxGUXrQdDy15iyaY,https://api.spotify.com/v1/tracks/6wTZv8fxGUXrQdDy15iyaY,https://api.spotify.com/v1/audio-analysis/6wTZv8fxGUXrQdDy15iyaY,252772,4
66,0.48,0.929,0,-4.082,1,0.0476,0.000304,0.0,0.366,0.799,125.321,audio_features,6fcZNs8sOkLwMK2NPzfVWC,spotify:track:6fcZNs8sOkLwMK2NPzfVWC,https://api.spotify.com/v1/tracks/6fcZNs8sOkLwMK2NPzfVWC,https://api.spotify.com/v1/audio-analysis/6fcZNs8sOkLwMK2NPzfVWC,217733,4
67,0.57,0.927,7,-2.024,1,0.0382,0.00413,0.0,0.152,0.579,122.868,audio_features,5E5vfNGMv0MeZwbaIfQB0E,spotify:track:5E5vfNGMv0MeZwbaIfQB0E,https://api.spotify.com/v1/tracks/5E5vfNGMv0MeZwbaIfQB0E,https://api.spotify.com/v1/audio-analysis/5E5vfNGMv0MeZwbaIfQB0E,180267,4
68,0.756,0.991,0,-4.207,1,0.049,4.98e-05,0.632,0.133,0.357,140.061,audio_features,6rMIAKK61g1PONsXTpkMSM,spotify:track:6rMIAKK61g1PONsXTpkMSM,https://api.spotify.com/v1/tracks/6rMIAKK61g1PONsXTpkMSM,https://api.spotify.com/v1/audio-analysis/6rMIAKK61g1PONsXTpkMSM,277786,4
69,0.564,0.834,0,-3.121,1,0.117,0.00036,4.92e-06,0.273,0.478,135.074,audio_features,7xl2ZaOnKAxJyrkIQe2S43,spotify:track:7xl2ZaOnKAxJyrkIQe2S43,https://api.spotify.com/v1/tracks/7xl2ZaOnKAxJyrkIQe2S43,https://api.spotify.com/v1/audio-analysis/7xl2ZaOnKAxJyrkIQe2S43,205387,4
70,0.676,0.671,2,-7.636,1,0.027,0.69,0.183,0.138,0.549,121.008,audio_features,4cFMT3DwTYChrjBT71hqGy,spotify:track:4cFMT3DwTYChrjBT71hqGy,https://api.spotify.com/v1/tracks/4cFMT3DwTYChrjBT71hqGy,https://api.spotify.com/v1/audio-analysis/4cFMT3DwTYChrjBT71hqGy,215560,4
71,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,1CS7Sd1u5tWkstBhpssyjP,spotify:track:1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,241693,4
72,0.632,0.134,8,-17.029,1,0.0532,0.985,0.00126,0.285,0.618,89.088,audio_features,0XsbCr34semDxq0ZX84BCh,spotify:track:0XsbCr34semDxq0ZX84BCh,https://api.spotify.com/v1/tracks/0XsbCr34semDxq0ZX84BCh,https://api.spotify.com/v1/audio-analysis/0XsbCr34semDxq0ZX84BCh,180930,4
73,0.922,0.485,1,-7.259,1,0.096,0.0758,3.39e-05,0.601,0.395,120.156,audio_features,5Yfq9uugLFchtFymQQWxgt,spotify:track:5Yfq9uugLFchtFymQQWxgt,https://api.spotify.com/v1/tracks/5Yfq9uugLFchtFymQQWxgt,https://api.spotify.com/v1/audio-analysis/5Yfq9uugLFchtFymQQWxgt,226288,4
74,0.435,0.293,5,-10.85,1,0.0291,0.371,0.000139,0.13,0.0985,79.983,audio_features,66jMYG0wj6m6oj8LKvteEn,spotify:track:66jMYG0wj6m6oj8LKvteEn,https://api.spotify.com/v1/tracks/66jMYG0wj6m6oj8LKvteEn,https://api.spotify.com/v1/audio-analysis/66jMYG0wj6m6oj8LKvteEn,243808,4
75,0.833,0.624,11,-6.306,1,0.325,0.49,0.0,0.117,0.26,101.96,audio_features,56RfNBJGUgL1ZFCB1KEJrQ,spotify:track:56RfNBJGUgL1ZFCB1KEJrQ,https://api.spotify.com/v1/tracks/56RfNBJGUgL1ZFCB1KEJrQ,https://api.spotify.com/v1/audio-analysis/56RfNBJGUgL1ZFCB1KEJrQ,190288,4
76,0.714,0.558,7,-7.767,1,0.0267,0.00545,5.17e-05,0.319,0.237,103.0,audio_features,5Fw17rh1qEC6YoT32BijNI,spotify:track:5Fw17rh1qEC6YoT32BijNI,https://api.spotify.com/v1/tracks/5Fw17rh1qEC6YoT32BijNI,https://api.spotify.com/v1/audio-analysis/5Fw17rh1qEC6YoT32BijNI,247253,4
77,0.466,0.706,6,-7.943,0,0.0544,0.0084,0.00163,0.223,0.149,101.009,audio_features,06EAtSDu3KSoi4fbA3ZjoB,spotify:track:06EAtSDu3KSoi4fbA3ZjoB,https://api.spotify.com/v1/tracks/06EAtSDu3KSoi4fbA3ZjoB,https://api.spotify.com/v1/audio-analysis/06EAtSDu3KSoi4fbA3ZjoB,286627,4
78,0.859,0.413,1,-7.399,1,0.182,0.132,0.0,0.334,0.697,115.035,audio_features,5gW5dSy3vXJxgzma4rQuzH,spotify:track:5gW5dSy3vXJxgzma4rQuzH,https://api.spotify.com/v1/tracks/5gW5dSy3vXJxgzma4rQuzH,https://api.spotify.com/v1/audio-analysis/5gW5dSy3vXJxgzma4rQuzH,194230,4
79,0.76,0.76,10,-5.964,0,0.0509,0.196,0.00185,0.113,0.636,111.01,audio_features,78AaMLOriBZuohWdUV3IzE,spotify:track:78AaMLOriBZuohWdUV3IzE,https://api.spotify.com/v1/tracks/78AaMLOriBZuohWdUV3IzE,https://api.spotify.com/v1/audio-analysis/78AaMLOriBZuohWdUV3IzE,263733,4
80,0.752,0.681,7,-7.348,1,0.043,0.581,0.00556,0.147,0.729,122.331,audio_features,68s9Rkn9dyuonMXZXkKvWo,spotify:track:68s9Rkn9dyuonMXZXkKvWo,https://api.spotify.com/v1/tracks/68s9Rkn9dyuonMXZXkKvWo,https://api.spotify.com/v1/audio-analysis/68s9Rkn9dyuonMXZXkKvWo,221253,4
81,0.528,0.66,2,-6.055,1,0.119,0.176,0.0,0.391,0.669,178.191,audio_features,3f9t3zPswqwvzuc9BZsebP,spotify:track:3f9t3zPswqwvzuc9BZsebP,https://api.spotify.com/v1/tracks/3f9t3zPswqwvzuc9BZsebP,https://api.spotify.com/v1/audio-analysis/3f9t3zPswqwvzuc9BZsebP,191453,4
82,0.661,0.66,7,-9.061,1,0.0373,0.0257,0.00977,0.256,0.814,120.617,audio_features,4xmeLj3uVcoAwgDtwM4MbG,spotify:track:4xmeLj3uVcoAwgDtwM4MbG,https://api.spotify.com/v1/tracks/4xmeLj3uVcoAwgDtwM4MbG,https://api.spotify.com/v1/audio-analysis/4xmeLj3uVcoAwgDtwM4MbG,188840,4
83,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,3HWzoMvoF3TQfYg4UPszDq,spotify:track:3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,173325,4
84,0.63,0.789,7,-8.001,1,0.0271,0.133,0.00665,0.304,0.881,128.695,audio_features,4QXKHFFKs9lhUuY18XIuEF,spotify:track:4QXKHFFKs9lhUuY18XIuEF,https://api.spotify.com/v1/tracks/4QXKHFFKs9lhUuY18XIuEF,https://api.spotify.com/v1/audio-analysis/4QXKHFFKs9lhUuY18XIuEF,258760,4
85,0.589,0.224,11,-11.502,1,0.0415,0.882,0.000428,0.118,0.536,93.313,audio_features,3vHZogGuw36HLk1BeGLhZq,spotify:track:3vHZogGuw36HLk1BeGLhZq,https://api.spotify.com/v1/tracks/3vHZogGuw36HLk1BeGLhZq,https://api.spotify.com/v1/audio-analysis/3vHZogGuw36HLk1BeGLhZq,158147,4
86,0.613,0.815,0,-4.541,1,0.0295,0.138,0.821,0.113,0.219,99.983,audio_features,2YvQY4h5KBhgF34YpNcz0z,spotify:track:2YvQY4h5KBhgF34YpNcz0z,https://api.spotify.com/v1/tracks/2YvQY4h5KBhgF34YpNcz0z,https://api.spotify.com/v1/audio-analysis/2YvQY4h5KBhgF34YpNcz0z,253427,4
87,0.466,0.463,9,-8.851,1,0.0322,0.413,3.82e-05,0.0949,0.382,140.616,audio_features,1EYIDanK6mrRnFT9yYmfUk,spotify:track:1EYIDanK6mrRnFT9yYmfUk,https://api.spotify.com/v1/tracks/1EYIDanK6mrRnFT9yYmfUk,https://api.spotify.com/v1/audio-analysis/1EYIDanK6mrRnFT9yYmfUk,258200,4
88,0.513,0.739,7,-8.834,1,0.031,0.0214,0.884,0.124,0.633,140.332,audio_features,542XNsFIR39WTldWwKmJgt,spotify:track:542XNsFIR39WTldWwKmJgt,https://api.spotify.com/v1/tracks/542XNsFIR39WTldWwKmJgt,https://api.spotify.com/v1/audio-analysis/542XNsFIR39WTldWwKmJgt,266760,4
89,0.535,0.832,2,-8.432,1,0.0744,0.000245,1.39e-05,0.463,0.612,94.818,audio_features,2VshRElZ8IQsvNcWqA5Lkz,spotify:track:2VshRElZ8IQsvNcWqA5Lkz,https://api.spotify.com/v1/tracks/2VshRElZ8IQsvNcWqA5Lkz,https://api.spotify.com/v1/audio-analysis/2VshRElZ8IQsvNcWqA5Lkz,167186,4
90,0.563,0.283,2,-11.858,1,0.0395,0.872,0.000143,0.0899,0.228,106.973,audio_features,2cYALQZNXmuFGp2ecgpKMa,spotify:track:2cYALQZNXmuFGp2ecgpKMa,https://api.spotify.com/v1/tracks/2cYALQZNXmuFGp2ecgpKMa,https://api.spotify.com/v1/audio-analysis/2cYALQZNXmuFGp2ecgpKMa,204067,4
91,0.752,0.844,9,-8.705,1,0.0398,0.0462,0.131,0.0782,0.78,124.013,audio_features,5gmv3BgePSYiHnPJgY7oTJ,spotify:track:5gmv3BgePSYiHnPJgY7oTJ,https://api.spotify.com/v1/tracks/5gmv3BgePSYiHnPJgY7oTJ,https://api.spotify.com/v1/audio-analysis/5gmv3BgePSYiHnPJgY7oTJ,473333,4
92,0.83,0.543,9,-7.33,0,0.0651,0.0894,0.000454,0.101,0.755,136.003,audio_features,2rReQXVcbiDCH59a7ZHeoI,spotify:track:2rReQXVcbiDCH59a7ZHeoI,https://api.spotify.com/v1/tracks/2rReQXVcbiDCH59a7ZHeoI,https://api.spotify.com/v1/audio-analysis/2rReQXVcbiDCH59a7ZHeoI,272494,4
93,0.466,0.961,11,-2.917,1,0.0776,8.91e-06,0.0021,0.144,0.577,126.03,audio_features,1Z6zwgVuT2ytuP2GWszvZ6,spotify:track:1Z6zwgVuT2ytuP2GWszvZ6,https://api.spotify.com/v1/tracks/1Z6zwgVuT2ytuP2GWszvZ6,https://api.spotify.com/v1/audio-analysis/1Z6zwgVuT2ytuP2GWszvZ6,197829,3
94,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,audio_features,67xBtV07CC73eFw7z5oCvU,spotify:track:67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/tracks/67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/audio-analysis/67xBtV07CC73eFw7z5oCvU,236686,4
95,0.88,0.67,2,-5.188,1,0.0429,0.299,5.08e-06,0.0677,0.142,100.995,audio_features,3SZqA7rQvROJsCbUu2v0xa,spotify:track:3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/tracks/3SZqA7rQvROJsCbUu2v0xa,https://api.spotify.com/v1/audio-analysis/3SZqA7rQvROJsCbUu2v0xa,299227,4
96,0.416,0.883,10,-6.031,1,0.15,0.314,0.0,0.11,0.788,178.33,audio_features,6Zbv79YWB0iZSXwIwEsIOP,spotify:track:6Zbv79YWB0iZSXwIwEsIOP,https://api.spotify.com/v1/tracks/6Zbv79YWB0iZSXwIwEsIOP,https://api.spotify.com/v1/audio-analysis/6Zbv79YWB0iZSXwIwEsIOP,179467,4
97,0.373,0.966,11,-1.502,0,0.0606,0.0139,2.49e-05,0.113,0.15,145.56,audio_features,1Ekf4LfkzpVbwoUawE9R3E,spotify:track:1Ekf4LfkzpVbwoUawE9R3E,https://api.spotify.com/v1/tracks/1Ekf4LfkzpVbwoUawE9R3E,https://api.spotify.com/v1/audio-analysis/1Ekf4LfkzpVbwoUawE9R3E,264920,4
98,0.544,0.977,7,-2.514,1,0.0669,0.0228,0.0648,0.21,0.683,171.346,audio_features,7EEst6o3tDcp8Rqm2KljUV,spotify:track:7EEst6o3tDcp8Rqm2KljUV,https://api.spotify.com/v1/tracks/7EEst6o3tDcp8Rqm2KljUV,https://api.spotify.com/v1/audio-analysis/7EEst6o3tDcp8Rqm2KljUV,174000,4
99,0.848,0.615,5,-5.601,0,0.0771,0.0155,0.0728,0.121,0.737,109.797,audio_features,52qL37QOZqND9pf4admxLX,spotify:track:52qL37QOZqND9pf4admxLX,https://api.spotify.com/v1/tracks/52qL37QOZqND9pf4admxLX,https://api.spotify.com/v1/audio-analysis/52qL37QOZqND9pf4admxLX,168067,4
100,0.55,0.898,7,-3.994,1,0.195,0.271,0.00464,0.285,0.616,160.112,audio_features,44aFbBHxgBNIruCXNGnOZ6,spotify:track:44aFbBHxgBNIruCXNGnOZ6,https://api.spotify.com/v1/tracks/44aFbBHxgBNIruCXNGnOZ6,https://api.spotify.com/v1/audio-analysis/44aFbBHxgBNIruCXNGnOZ6,194600,4
101,0.61,0.65,6,-5.873,1,0.0413,0.00598,0.222,0.0934,0.886,116.724,audio_features,0MRylncmeKOjDF14R8r6eK,spotify:track:0MRylncmeKOjDF14R8r6eK,https://api.spotify.com/v1/tracks/0MRylncmeKOjDF14R8r6eK,https://api.spotify.com/v1/audio-analysis/0MRylncmeKOjDF14R8r6eK,175533,4
102,0.62,0.434,5,-8.702,1,0.0303,0.484,0.0,0.0949,0.656,92.933,audio_features,0zZW2PWSUK0DDtQBPt3rmA,spotify:track:0zZW2PWSUK0DDtQBPt3rmA,https://api.spotify.com/v1/tracks/0zZW2PWSUK0DDtQBPt3rmA,https://api.spotify.com/v1/audio-analysis/0zZW2PWSUK0DDtQBPt3rmA,164893,4
